#0       1             2              3              4              5              6              7
#n   starPmass       starX          starY          starZ          starVx         starVy         starVz
149002  1.0002224e-05 -2.7581716e-01  1.5302795e-01 -2.7903211e-01 -2.5058888e-01 -1.7998571e+01 -8.0258995e+00 
149003  1.0002224e-05  3.0928007e-01 -8.1456500e-01 -7.9167180e-02 -9.1627315e+00 -2.8381352e+01  2.7536826e+01 
149004  1.0002224e-05  5.7216460e-02 -2.2216295e-01 -7.3092972e-02 -1.9392674e+01 -1.2102224e+01  2.3070286e+01 
149005  1.0002224e-05  3.0057613e+00  7.0228534e+00  1.7123570e+01  1.1500583e+01 -7.0204095e+01  1.1133412e+01 
149006  1.0002224e-05 -3.9739444e-02 -1.6237154e-02  4.0651962e-01  1.9279994e+01  2.4397549e+00  2.6399190e+01 
149007  1.0002224e-05  1.4720014e-01  3.9327643e-01  7.5775679e-01  2.2955658e+00 -2.0295979e+01  2.7030358e+01 
149008  1.0002224e-05  2.1560710e-02  5.1101213e-01  4.4497779e-02  8.0030144e+00  3.3769057e+01  1.1356072e+01 
149009  1.0002224e-05 -3.2976895e-01  6.2630089e-01  2.8147266e-01 -1.5374707e+01  2.2115058e+01 -4.7306393e+01 
149010  1.0002224e-05 -2.8522415e-01 -1.7512288e-01 -5.5571399e-01 -3.1981342e+00  4.6153248e+00 -4.0547930e+01 
149011  1.0002224e-05  9.0585893e-02 -1.0126570e+00  4.4981519e-01  6.3601826e+00 -2.9175777e+01 -4.1412374e+01 
149012  1.0002224e-05  8.3209920e-01 -3.7312664e-01  6.9610013e-01 -9.6635164e+00 -1.8205401e+01 -3.3709296e+01 
149013  1.0002224e-05 -3.5098268e+00  2.9913289e+00 -3.3640481e+00  1.5938281e+00  2.4154793e+01  1.0179348e+01 
149014  1.0002224e-05 -1.4001865e-01 -1.5740655e+00 -1.0177503e+00 -1.8045055e+01 -1.2447045e+01  2.7857086e+01 
149015  1.0002224e-05 -3.5058263e-01 -9.2783094e-01 -6.4768642e-01  3.2017514e+01 -7.1241730e+00  3.9571573e+00 
149016  1.0002224e-05 -6.0784666e-01 -1.5278798e+00 -6.3113367e-01  5.2675755e+00 -8.8392958e+00  2.1931445e+01 
149017  1.0002224e-05 -4.6818508e-01 -4.8055068e-01  3.2393344e-01 -3.6262349e+01 -1.6700813e+00 -2.0188381e+01 
149018  1.0002224e-05  3.3683077e-01  6.1645603e-01  7.9633506e-01 -1.3820437e+01  1.8053867e+00 -1.1562620e+00 
149019  1.0002224e-05  8.6501610e-01 -1.1127100e+00 -1.0413298e+00 -1.1774260e+01 -1.9236195e+00  6.5127711e+00 
149020  1.0002224e-05  3.4077774e-01 -1.6866046e-01 -3.6089031e-02  4.2465539e+01 -2.2620112e+01  3.2348695e+00 
149021  1.0002224e-05 -2.1939876e-01 -2.3116033e-01  1.4029819e+00 -3.8294250e+01 -2.3716449e+00  1.0055690e+01 
149022  1.0002224e-05 -8.3910260e-01  3.7865939e-01  7.2976873e-02 -3.0465866e+01 -1.5151822e+01 -1.2214617e+01 
149023  1.0002224e-05 -5.2898432e-01 -6.2225281e-01  1.7692226e-02 -6.4202400e+01  1.3523948e+01 -1.5224879e+01 
149024  1.0002224e-05  1.0662708e+00 -1.1771836e+00 -7.3549234e-01 -1.3088515e+01 -5.1302391e+00 -3.4909638e+01 
149025  1.0002224e-05  5.9127215e-01  3.9513049e-01  7.3394260e-01  1.0316122e+01  1.1182023e+01  3.6966314e+01 
149026  1.0002224e-05 -4.5893560e-01  2.7299405e-01  1.2493911e-01 -3.8663646e+01 -9.9968983e+00  1.9746212e+01 
149027  1.0002224e-05  8.8291497e-01  9.6412181e-01  2.2124720e+00  3.8639076e+01  2.2264542e+01  1.2667042e+01 
149028  1.0002224e-05  1.0307327e+00  4.5052219e-02 -1.2465405e-01  1.5678345e+01 -1.6570625e+01  2.7512215e+00 
149029  1.0002224e-05  2.8374835e-01  1.1002157e+00 -8.8445633e-01 -5.0156952e+00 -1.8003023e+01 -1.8455207e+00 
149030  1.0002224e-05 -5.0618053e-01 -8.2699751e-01 -4.9446099e-01  7.5548851e+00  2.3388210e+01  7.2664039e+00 
149031  1.0002224e-05 -2.6504326e-01 -3.6558669e-01  8.4058266e-01  5.0118710e+01 -2.4809175e+01  1.3429064e+01 
149032  1.0002224e-05  1.3607548e-01  3.4164762e-01 -9.7157177e-02 -2.0114210e+01 -2.0350279e+01 -3.1501613e+01 
149033  1.0002224e-05 -2.8723568e-01 -8.9363624e-01  5.0532957e-01 -1.8509956e+01  2.7569626e+01  2.6305680e+01 
149034  1.0002224e-05  5.0005075e-01 -3.0191488e-02 -1.0617651e-02 -1.3960038e+01  4.0502618e-02 -8.2411410e+00 
149035  1.0002224e-05  3.6579590e-02 -5.0689546e-02  2.0212601e-01 -1.7239302e+01  6.3646972e+01  5.6990502e+00 
149036  1.0002224e-05 -3.1111260e-01  7.2838136e-02 -2.9885798e-01  3.7281833e+00  2.8687629e+01  3.5488882e+01 
149037  1.0002224e-05 -2.8785874e-01  2.2659044e-01 -1.0288961e+00 -2.3477153e+01  1.8934215e+00 -1.0493549e+00 
149038  1.0002224e-05  7.0689464e-01 -1.2145317e+00  7.4736238e-02 -2.8850493e+01  5.6360270e+01 -2.9664838e+01 
149039  1.0002224e-05  1.1144950e+00  1.8919032e-01 -8.7226429e-01  4.8262381e+00  2.6957212e+01 -1.3109803e+01 
149040  1.0002224e-05 -7.1997782e-01  2.2343017e+00  1.1354703e+00 -8.1405447e+00 -1.7483795e+01 -4.6549012e+00 
149041  1.0002224e-05  5.1888620e-02  8.3161616e-01 -7.4094792e-01 -4.2967440e+01 -1.6142804e+01 -2.8068406e+01 
149042  1.0002224e-05 -3.6556443e-01 -3.1169514e-01 -2.8194587e-01  1.6566714e+01  2.5315632e+01 -2.3273428e+01 
149043  1.0002224e-05 -4.1758807e-01  5.7950094e-01  4.3171488e-01  1.4555158e+01  1.9114288e+01  5.0663757e-01 
149044  1.0002224e-05  1.1481810e-01 -1.8401641e-01  3.0665139e-01  3.0784752e+00 -3.2943826e+01 -2.0935936e+01 
149045  1.0002224e-05  7.6077668e-02 -1.7146492e-01  3.0248254e-01 -9.7195756e+00 -1.0684733e+01  3.1716304e+01 
149046  1.0002224e-05  1.1942124e+00 -1.8978998e-01 -3.0403226e+00  1.6070518e-01 -2.0939258e+01 -1.7349641e+01 
149047  1.0002224e-05  8.3406461e-01  2.0351765e-02  1.0164231e-01  2.2172249e+01  1.4918884e+01  4.8988581e+01 
149048  1.0002224e-05 -1.5011664e+00 -2.9063285e-01 -1.0468889e+00  1.5675516e+01  5.6131900e+00  1.0484947e+01 
149049  1.0002224e-05 -1.2896276e-01 -8.1385648e-01  9.7291490e-01 -1.6508900e+01 -2.1803066e+01  2.3084833e+01 
149050  1.0002224e-05 -1.0814992e+00  4.0704461e-01  6.8654112e-01 -9.9145702e+00 -6.3180500e+00 -2.8376128e+01 
149051  1.0002224e-05 -2.5933858e+00 -2.1578879e+00 -1.5450272e+00  5.6064999e+01  2.0978470e+01  5.7604863e+00 
149052  1.0002224e-05  3.3617919e-01 -4.2030198e-01 -2.3267267e-02 -3.2886255e+01 -1.0666111e+01 -2.9455993e+01 
149053  1.0002224e-05 -1.0096476e+00 -9.0152675e-01  1.3621586e+00 -1.9226533e+01 -2.6148679e+01 -1.0024366e+01 
149054  1.0002224e-05 -2.3965034e-01 -3.6744491e-02  4.1393350e-01 -7.3600232e-01 -3.9461816e+01  1.4910806e+01 
149055  1.0002224e-05 -4.3115303e-01  1.4268056e-01  6.0814067e+00  1.7641960e+01  2.4430875e+01  4.0077692e+00 
149056  1.0002224e-05 -1.0788082e+00  1.0516510e-01  1.6163685e+00  6.4369870e+00  3.5813707e+01 -2.7840849e+01 
149057  1.0002224e-05  1.5899134e+00  4.6192052e-01 -7.4281368e-01 -8.4730391e+00 -9.6779560e-02  4.1084043e+00 
149058  1.0002224e-05 -7.3225963e-02  9.2821181e-01 -1.5797347e+00  1.7519918e-01  9.8645514e+00  8.6076420e+00 
149059  1.0002224e-05  4.1671692e-01  5.3081433e-01  2.5554571e-01 -1.6206621e+01 -4.6628598e+01  1.3377556e+00 
149060  1.0002224e-05  1.8415571e-01 -1.3475521e-01 -9.2800509e-02  6.7350830e+01 -4.1425331e+01  2.1945067e+01 
149061  1.0002224e-05  3.0618712e-01  7.9179247e-01 -5.0111694e-01 -2.3491123e+01 -1.1798251e+01 -4.1690368e+01 
149062  1.0002224e-05 -1.8105953e-01 -3.2777465e-01 -6.0613443e-02  5.4002033e+01  7.9590483e+00 -5.1923989e+01 
149063  1.0002224e-05 -3.0150456e+00 -4.6489482e-01 -2.2091142e+00  6.0035087e+01  2.3722543e+01  2.1371634e+01 
149064  1.0002224e-05 -1.0474769e+00  2.9870140e-01 -3.6084090e-01  3.2473595e+00 -1.6541811e+01 -7.9807121e+00 
149065  1.0002224e-05 -3.3452238e-01  9.8556812e-02 -1.3666462e-01 -1.9560427e+01  1.6754849e+01  4.2349212e+00 
149066  1.0002224e-05 -4.6491237e-01  4.9713372e-01 -8.5492473e-01  5.5420046e+00 -3.7866144e+00 -8.4014125e+00 
149067  1.0002224e-05 -5.9245731e-02 -1.0017985e-01  1.3198263e-01  2.4415867e+00  5.1352847e+01 -1.2038287e+01 
149068  1.0002224e-05 -3.1076815e-02 -3.1306504e-01  9.5388436e-02  1.0408289e+01  6.8677657e-01  2.3201398e+01 
149069  1.0002224e-05 -2.8738271e-01  1.7905434e-01  6.6509384e-01 -4.5122712e+00 -2.1467706e+01  8.8909284e+00 
149070  1.0002224e-05 -5.5205692e-02 -3.2182761e-01  9.1770477e-01  2.8205395e+01 -3.6732504e+00 -3.3575196e+01 
149071  1.0002224e-05  7.8976521e-01 -1.5686359e-01 -9.8531789e-02  2.7176484e+01 -2.2042712e+01 -7.2026394e+00 
149072  1.0002224e-05 -8.7883851e-01  7.3733130e-01  4.1138257e-02 -3.0304426e+01 -1.0968040e+01 -5.1424606e+01 
149073  1.0002224e-05 -4.9979329e-01 -3.4262594e-01 -5.6054932e-02 -1.3368090e+00 -2.2963458e+01  2.7568614e+01 
149074  1.0002224e-05  2.4596313e-01 -1.0024078e-01 -1.7027503e+00  1.0471242e+01 -1.8105902e+01 -1.1435307e+01 
149075  1.0002224e-05 -1.1954811e-02  3.1828379e-01 -4.8441224e-01 -1.8386261e+00  1.5793349e+01 -4.0240849e+01 
149076  1.0002224e-05 -9.0646590e-01  1.0306919e+00  3.0246753e-01 -2.5015989e+01 -1.8193824e+01 -5.0634224e-01 
149077  1.0002224e-05  1.5442848e-02  2.4115409e-01  5.8431214e-02  3.3971183e+01  7.1356065e-01 -4.2017611e+01 
149078  1.0002224e-05  1.0652108e+00 -9.4028860e-01  5.2202055e-01  6.0008195e+01 -5.0446734e+01 -4.7773196e+01 
149079  1.0002224e-05  8.8530299e-02 -1.5988963e-01  8.9435998e-01 -3.0824818e+00 -2.3403948e+01  3.0559658e+01 
149080  1.0002224e-05  7.1317296e-01 -2.1242789e+00 -2.1886632e-01 -1.9486581e+01  2.3163333e+01  3.9008505e+01 
149081  1.0002224e-05  5.2395596e-02  9.0721317e-01  7.2707464e-01  2.3859337e+01 -4.3386287e+00 -1.0917368e+01 
149082  1.0002224e-05  5.8045445e-02 -1.0563060e+00 -2.9754303e-01  2.6703694e+01  1.7935568e+01  4.9874523e+00 
149083  1.0002224e-05  7.5218101e-01  3.1487901e+00  5.6900035e-01 -4.4360870e+01 -4.6629866e+00 -1.4607526e+01 
149084  1.0002224e-05  1.9705886e-01  9.8758879e-01 -3.5725640e-01  1.1889251e+01  1.6916080e+00  2.2214869e+01 
149085  1.0002224e-05 -2.9985483e-01  9.0591545e-01  6.6764653e-02  1.6492558e+01 -1.9083728e+00  1.7625671e+00 
149086  1.0002224e-05  1.0365240e+00 -6.7183479e-01 -9.6912783e-01 -3.5377626e+01  1.8330030e+01 -8.9338588e+00 
149087  1.0002224e-05 -2.9828649e-01 -4.9143475e-02 -2.0701019e-01 -9.1291526e+00 -4.7660751e+01 -2.6009132e+01 
149088  1.0002224e-05  1.3549793e-01  4.0333703e-01  6.0346985e-01 -8.0530075e+01 -1.6821552e+01 -7.8723823e+00 
149089  1.0002224e-05  2.0407441e-01  4.9972149e-01 -1.8994404e-01  2.4772342e+01  8.6130609e+00 -2.2137787e+01 
149090  1.0002224e-05 -1.2163366e-01 -1.4644666e-01 -1.6658006e-01 -5.0017187e+00  1.5489278e+01  2.2724337e+01 
149091  1.0002224e-05 -1.8573012e+00  5.7698607e-01  1.0098718e+00  1.3477663e+01 -2.8775963e+01  8.1058610e+01 
149092  1.0002224e-05  1.2880188e-01 -2.8920376e-01 -1.7427316e-01  5.0788576e+01 -7.9093764e+01  4.9128457e+01 
149093  1.0002224e-05 -1.3686754e+00  9.5247034e-01 -1.4167992e+00  3.8326066e+01  4.3291816e+01  1.1136176e+01 
149094  1.0002224e-05 -2.3820920e-02 -2.7144726e-01  1.1143519e-01 -3.3897530e+01  2.7651370e+01 -2.1589391e+01 
149095  1.0002224e-05 -6.0561803e-02  4.5705851e-01 -4.7647210e-01  3.8500622e+00 -5.9700703e+00 -5.2319306e+01 
149096  1.0002224e-05 -8.1376730e-01  1.9628617e-01  8.1174981e-01 -1.0787530e+01  2.7331347e+01 -7.1680189e+01 
149097  1.0002224e-05 -2.2829637e-01 -4.8382892e-01  8.3009874e-01  1.9771637e+01  4.2431532e+00  1.1398125e+01 
149098  1.0002224e-05 -1.0028441e+01 -6.2300316e+00 -7.4838885e+00 -8.5013458e+01  1.2578851e+01 -2.4236979e+01 
149099  1.0002224e-05  4.9636690e-01 -2.6279688e-01 -8.0305790e-02  1.7889212e+01  1.9260226e+01 -2.0820893e+01 
149100  1.0002224e-05  7.0003929e-01  4.6455299e-01 -7.3143676e-02  5.5714443e+00 -6.2923196e+01 -5.6208140e-01 
149101  1.0002224e-05  9.3537236e-02 -1.8745901e-01 -9.9444345e-02 -9.4849082e+00 -1.1210967e+01 -3.9503099e+01 
149102  1.0002224e-05  8.2760608e-01  4.7235764e-01 -2.8795880e-01 -1.6265974e-01  1.6249976e+01 -1.1850868e+01 
149103  1.0002224e-05 -3.0241410e-02  5.4683178e-01 -4.4691802e-01 -2.9074995e+00  2.4566038e+01 -2.2294916e+01 
149104  1.0002224e-05  1.2040582e+00 -4.0756727e-01 -8.3681996e-01  1.1813472e+01 -2.3567589e+00 -3.1912763e+01 
149105  1.0002224e-05  7.8020119e-01  4.8647035e-01 -2.7745395e-02  1.6986017e+01  5.4917390e+01  2.8469782e+01 
149106  1.0002224e-05  5.9511200e-01 -2.4953321e-01 -1.4048950e+00 -2.5754061e+01 -1.7431361e+01  2.5797554e+01 
149107  1.0002224e-05  3.2493027e-01 -4.0774043e-01  1.5473642e-02  2.1688227e+01 -1.6973891e+01  9.6062337e+01 
149108  1.0002224e-05  1.9473079e+00  1.2253538e+00  4.6088772e-02 -1.1537340e+01 -4.3037498e+01 -1.9572742e+00 
149109  1.0002224e-05 -8.3679866e-01 -9.8336907e-02  3.7567290e-01  2.8704862e+01  1.5369535e+00  2.9070872e+00 
149110  1.0002224e-05  4.4215604e-01 -6.9312912e-02 -6.6339227e-01  2.0611557e+01 -1.6743598e+01  2.0374072e+01 
149111  1.0002224e-05 -3.9956265e-02  5.8556072e-01 -7.4574684e-01  2.2265650e+01 -1.2324723e+01  4.0295537e+01 
149112  1.0002224e-05 -4.9891319e-01 -4.4663602e-01  1.0956411e-01  1.5027112e+01  3.2314089e+01  1.6463484e+01 
149113  1.0002224e-05  1.6585731e-01 -5.0949526e-01  5.9327414e-01 -1.9828161e+01  1.1013756e+01 -2.6423741e+01 
149114  1.0002224e-05  1.2586910e+00  2.0065031e-01  1.6615873e-01 -1.0710414e+01  1.4426772e+01  2.6146313e+01 
149115  1.0002224e-05 -1.7542520e-01 -1.1123285e-02  1.1512441e+00  1.7700368e+01 -2.7881685e+01  2.9101248e+01 
149116  1.0002224e-05 -1.1967257e+00 -4.3695087e-01  5.3918105e-01  1.7165354e+01  1.0678424e-01  1.4264593e+00 
149117  1.0002224e-05  7.7090063e-01  3.6601809e-01  8.7430476e-01  1.4099055e+01  2.6101952e+01 -3.8541645e+01 
149118  1.0002224e-05 -7.5441532e-01 -4.1823199e-01  3.7775490e-01  3.0627284e+01 -1.5475907e+01 -1.9505639e+01 
149119  1.0002224e-05 -1.5948427e-01  7.3121737e-01 -8.1455338e-01  1.0221904e+01  1.9147532e+01 -2.8670294e+01 
149120  1.0002224e-05 -2.1759108e-01  2.3263017e-01 -9.2056970e-03  3.4636133e+01  2.5197345e+01  1.1061589e+01 
149121  1.0002224e-05 -1.2302511e-01  1.8079639e-02  2.1444722e-01  3.6422894e+01 -1.0050688e+01  1.4619055e+01 
149122  1.0002224e-05  5.2825403e-01  1.9966146e-01 -4.1656194e-01  3.9890080e+01  2.2929268e+01  8.6415905e+00 
149123  1.0002224e-05  2.6982396e+00 -1.2992256e+00  3.3989891e-01  2.5272436e+00  5.4576381e+00 -6.9705247e+00 
149124  1.0002224e-05 -1.1624424e+00  4.9589378e-02 -1.0311343e+00  7.0140868e+00  5.2766899e+01  3.8630532e+01 
149125  1.0002224e-05 -1.4619430e+00  1.1518292e-01  7.5309734e-01 -2.6870568e+01  3.4019545e+01 -4.3406286e-02 
149126  1.0002224e-05  2.5264169e-01  5.5824626e-01 -1.5526530e-01 -1.1786583e+01  1.6320531e+01 -7.1101275e+00 
149127  1.0002224e-05  7.1935845e-01  1.8552407e-01  1.8158766e+00 -2.8728802e+00 -5.0880886e+00  1.9410329e+01 
149128  1.0002224e-05 -1.4298679e-01 -2.4564494e+00 -4.7389665e-01  5.6010323e+01  1.8742669e+01 -1.2357189e+01 
149129  1.0002224e-05  3.1878655e-01 -3.2871508e-01  8.2763273e-01 -1.1916967e+01 -2.2661164e+01 -7.8811329e+00 
149130  1.0002224e-05 -2.2444705e-01  2.7794560e-01  1.6137749e+00 -1.9036246e+00 -1.2699697e+01 -4.2653069e+01 
149131  1.0002224e-05 -2.4884578e-02  9.5277007e-02 -4.0565236e-01 -2.9859006e+01 -6.1544287e+00 -5.5682320e+01 
149132  1.0002224e-05 -1.0993155e+00  4.2472191e-02 -4.7761088e-01 -3.3784569e+01  2.9961863e+01 -4.9853688e+01 
149133  1.0002224e-05  1.0268572e+00  3.3536840e-01 -7.9402402e-01 -1.3197122e+01  2.6832010e+00  1.4732232e+01 
149134  1.0002224e-05  1.3302736e-01  6.6581072e-01  9.5107331e-01  1.3647503e+01  2.8657303e+01 -2.6341919e+01 
149135  1.0002224e-05  2.9950307e-01 -1.0353773e-01  8.8984429e-02 -3.4549683e+01  3.1645914e+01  4.1671539e+01 
149136  1.0002224e-05 -3.3706979e-01  6.6969397e-01  8.4231837e-01  2.7409953e+00 -3.2025488e+01 -8.8299157e-02 
149137  1.0002224e-05 -3.5489954e-01  1.4996694e+00  5.4795945e-01  1.0265830e+01 -9.1361622e+00 -7.3968125e+01 
149138  1.0002224e-05 -6.3908075e-01 -1.6888697e+00  1.1611809e-01  8.5375888e+01  4.8064630e+01 -4.6302631e+01 
149139  1.0002224e-05 -2.1554127e-01 -2.2931708e-01  1.0067805e+00 -9.2195916e+00  6.2934921e+00 -3.3456428e+01 
149140  1.0002224e-05 -5.6244921e-01 -5.1572829e-01  3.4614602e-01 -8.1269118e-01 -1.5849087e+01 -3.5895350e+01 
149141  1.0002224e-05 -8.9782587e-01 -9.8320600e-01  1.0279244e+00 -3.7934605e+00 -5.4695733e+01 -2.1635031e+01 
149142  1.0002224e-05  2.2369604e-01 -9.9981269e-02 -5.9863255e-02 -3.8162222e+01  1.6501893e+01  2.2492427e+00 
149143  1.0002224e-05  1.6972150e-01  1.9739342e-01 -1.0524967e+00 -7.0086836e+00  6.0790884e+00 -1.7608054e+01 
149144  1.0002224e-05  1.1308065e+00  3.2018757e-01  1.8196095e-01 -3.2244626e+01  9.0399894e+00 -1.3300428e+01 
149145  1.0002224e-05 -8.0593353e-01 -1.6875226e+00  5.1015986e-01  3.4692929e+01 -8.2765420e+00 -4.8477901e-01 
149146  1.0002224e-05 -1.2080789e+00 -4.1421193e-01 -1.0972296e+00 -4.5596193e+01 -1.9044610e+01 -1.2301272e+01 
149147  1.0002224e-05  3.8601942e-02  2.0290701e-01  2.7369189e-01  2.7644556e+00 -4.9330480e+01  6.4885218e+00 
149148  1.0002224e-05  1.0174931e-02 -7.4780744e-01  2.6004659e-01  9.6141375e+00  6.5211816e+00 -2.2006433e+01 
149149  1.0002224e-05 -2.8392196e-02 -2.1805225e-01 -1.9310969e-01  1.9993077e+01 -9.7750932e+00  3.1640853e+01 
149150  1.0002224e-05 -1.3255212e+00  5.6434563e-01  1.4035388e-01 -4.3756387e+00 -2.2422821e+01  7.3800017e+00 
149151  1.0002224e-05  3.3989925e-02  6.3501502e-01 -3.0285683e-01 -3.5323850e+00 -3.2577836e+01  5.0308336e-01 
149152  1.0002224e-05 -2.2336635e+00 -2.1733233e+00 -1.2630143e+00  2.3297016e+01 -5.0536908e+01  4.8326957e+01 
149153  1.0002224e-05 -1.1626031e+00 -1.3603265e+00  1.5997877e+00  3.2750812e+01 -3.3917256e+01  3.2430624e+00 
149154  1.0002224e-05  2.2443121e+00  9.7379624e+00 -1.9438169e+00  5.1213154e+00  1.0639636e+01 -3.4973359e+01 
149155  1.0002224e-05  1.2354558e-01 -1.8047220e-01 -1.6886442e-01  3.4614447e+00  1.7553282e+01 -2.8681445e+01 
149156  1.0002224e-05  7.9971218e-01  9.9528206e-02  1.3748796e+00 -1.1567498e+01 -3.3667239e+01 -3.0039548e+01 
149157  1.0002224e-05  1.0125894e-01 -5.6657227e-02  6.6241824e-01  9.7233893e+00  2.8380971e+01 -2.5137938e+01 
149158  1.0002224e-05 -8.3720458e-01 -4.8118749e-01 -3.2473123e-01  1.1910690e+00  3.5355409e+01 -4.1318140e+01 
149159  1.0002224e-05  1.1933913e-02 -6.1443771e-01 -1.5035378e-01 -5.9832317e+01 -2.3540873e+01  4.0528143e+01 
149160  1.0002224e-05 -7.6184079e-01  2.2681779e+00 -4.8469362e+00  1.0025151e+01  4.3949452e+01 -2.2786074e+01 
149161  1.0002224e-05 -7.1202609e-01 -4.3072209e-01 -2.8060622e-01  3.1270391e+01 -2.7049026e+01  7.3487309e+00 
149162  1.0002224e-05  9.7115658e-01 -7.1694734e-01 -6.5676341e-01  8.1124600e+00  3.3490006e+01 -2.0895551e+01 
149163  1.0002224e-05 -4.8516596e-02 -4.2799446e-01 -5.1998053e-01 -2.1913537e+01 -1.1955837e+01 -2.1689863e+01 
149164  1.0002224e-05  1.2320174e+00  1.4255158e+00 -2.4141906e+00 -1.7394614e+01  3.8634498e+01  4.0122307e+01 
149165  1.0002224e-05 -1.5352150e-01  2.7514248e-01 -3.2570520e-01 -9.8274809e+00 -6.1149785e+01  1.7834574e+01 
149166  1.0002224e-05 -2.8318701e-01  3.6388860e+00  3.6698478e+00  2.2139856e+01 -5.1349995e+00  1.7222265e+01 
149167  1.0002224e-05 -1.5790233e-01  5.1668040e+00 -6.0083258e+00 -6.2715064e+01  5.1812376e+00 -6.5662617e+01 
149168  1.0002224e-05 -2.4405143e+00 -1.6695584e+00  6.5100601e-01  2.4846512e+01 -1.5453844e+01  2.9654918e+01 
149169  1.0002224e-05  7.2753316e-01 -1.0743624e-01  7.0577187e-01 -5.9969401e+01 -2.8242944e+01  2.5838485e+01 
149170  1.0002224e-05  4.8561239e-01  8.7332940e-02  3.9879075e-01 -3.5784572e+01 -6.4451408e-01 -9.8637702e-01 
149171  1.0002224e-05 -6.3034278e-01  6.8354960e-01 -6.3397556e-01 -4.1193756e+00 -2.1383924e+01 -1.1676579e+01 
149172  1.0002224e-05 -2.1979831e-01 -2.3288825e-01  3.3975049e-01 -2.2454682e+01 -1.4601719e+00 -1.6409714e+01 
149173  1.0002224e-05 -5.8213521e-03 -1.6998662e-01 -1.8470372e-01  1.0988228e+01  5.0603481e+00  3.8784611e+01 
149174  1.0002224e-05  4.0132040e-01 -5.4956984e-01 -1.6448009e+00 -3.7140829e+01  1.2725510e+00  1.2270428e+01 
149175  1.0002224e-05  2.1058565e+00 -1.1900155e-01 -1.9807623e+00 -3.2656918e+00  1.0458679e+01 -1.2806451e+01 
149176  1.0002224e-05  2.2821004e-01 -3.3339876e-01 -4.6376950e-01 -7.4162683e+00 -2.5067200e+01 -1.1986129e+01 
149177  1.0002224e-05  6.2095555e-01 -1.3265408e-01 -8.0203980e-01 -1.3778408e+01 -2.9515817e+01 -1.1638105e+01 
149178  1.0002224e-05 -3.3017763e-01 -1.6565381e-01 -1.6718196e+00 -6.1519643e+00  4.5093203e+00 -1.0340807e+01 
149179  1.0002224e-05 -6.8263231e-01  3.7407670e-01 -2.1888717e-03 -1.3305325e+01 -4.0729629e-01  5.6113646e+01 
149180  1.0002224e-05  6.3520554e-02  6.5077806e-01  3.5487503e-01 -3.2275883e+01  1.4224116e+01 -2.8073182e+01 
149181  1.0002224e-05 -6.7493386e-01  2.0603857e-01 -3.4580007e-01 -8.1280814e+00  2.4247204e+01  3.2570556e+01 
149182  1.0002224e-05 -6.3568017e-01  1.4270737e+00 -2.9227808e-01  2.2462134e-01  1.6812892e+01  5.6852083e+00 
149183  1.0002224e-05 -7.3673850e-01  2.4508845e-01 -1.0194898e-01 -5.5713695e+01 -4.4465013e+01 -5.7329117e+00 
149184  1.0002224e-05 -3.1132975e-01  2.5745352e-02 -2.4199896e-01  2.7902333e+01 -2.3778825e+01  1.8271875e+01 
149185  1.0002224e-05 -1.3343469e+00 -1.7110657e+00 -3.1259640e+00  4.9269150e+01 -4.5658878e+01  1.4723705e+01 
149186  1.0002224e-05  3.6337975e-01 -3.2753477e+00 -1.3065868e+00  2.0922999e+01  9.5577401e+00  8.6082122e+00 
149187  1.0002224e-05  1.0425929e+00 -1.0351922e+00  1.1282834e+00  2.2969112e+01  1.1856985e+01 -2.2899026e+00 
149188  1.0002224e-05  1.2839256e+00 -1.0987676e+00  1.6372741e-01 -4.4827596e+01 -4.6637180e+01 -5.3411049e+00 
149189  1.0002224e-05 -3.5358575e-01  3.0804689e-01  5.7468150e-01  1.2902821e+01 -8.8778941e+00 -3.0426814e+01 
149190  1.0002224e-05  9.5591040e-01  9.4920374e-01 -9.9352102e-01  5.0762407e-01  1.1563998e+01 -8.3052511e+00 
149191  1.0002224e-05 -4.5089575e+00  3.0881970e+00  5.2025406e-01  1.8588191e+01  4.1465027e+01  1.4496906e+01 
149192  1.0002224e-05  3.0444953e-01 -7.3532639e-01 -4.3522402e-01  1.5913409e+00  1.5189810e+01 -4.1968142e+01 
149193  1.0002224e-05  2.7215360e-02  1.6545235e+00  3.4628617e-01 -1.1556586e+01  4.2199236e+01 -1.1065599e+01 
149194  1.0002224e-05 -4.8188482e-01  1.8667224e-01  2.1136680e-01 -5.6010466e+00  5.0644259e+00  1.3704160e+01 
149195  1.0002224e-05 -1.3861943e+00 -2.6836238e-01  3.6934719e-01  1.5450280e+01  1.3812517e+01  1.6249054e+01 
149196  1.0002224e-05  4.2261662e-01 -6.1229636e-01  8.2044073e-02  2.3191491e+01 -4.0754720e+01 -1.5478882e+01 
149197  1.0002224e-05 -2.1653507e-01 -3.0074832e-01 -1.3522597e-01  1.4753182e+00  2.1960937e+01  9.7394062e+00 
149198  1.0002224e-05  7.9077783e-01  2.3778276e+00 -4.2646660e+00  1.7535589e+01  8.0986396e+00 -1.8657438e+01 
149199  1.0002224e-05  1.9649181e+00  1.1836643e+00 -5.5097700e-01 -6.5040805e+00 -2.6414662e+01  4.7439952e+00 
149200  1.0002224e-05 -9.9467826e-02  3.9234103e-01 -4.8000918e-01 -3.8555766e+01 -1.0768837e+01 -1.0343699e+01 
